match_id,event_id,market_xg
4837143,256,0.014774215407669544
4837143,109,0.012777247466146946
4837143,763,0.17927199602127075
4837143,157,0.13060566782951355
4837143,336,0.014221341349184513
4837143,349,0.028579106554389
4837143,776,0.01713414117693901
4837144,213,0.022118376567959785
4837144,192,0.09477575123310089
4837144,335,0.034767698496580124
4837144,118,0.6125454306602478
4837144,475,0.02536340244114399
4837144,658,0.1413988322019577
4837144,561,0.375748872756958
4837144,77,0.06085085868835449
4837144,266,0.0336339995265007
4837144,334,0.03741275519132614
4837144,785,0.010487277992069721
4837144,912,0.04314003884792328
4837144,841,0.08462949842214584
4837144,256,0.05044093355536461
4837144,381,0.09569690376520157
4837144,483,0.07976311445236206
4837144,538,0.07191919535398483
4837144,617,0.07106992602348328
4837144,863,0.031237848103046417
4837144,161,0.09332621842622757
4837144,788,0.03403466194868088
4837144,810,0.055514030158519745
4837144,925,0.020160051062703133
4837144,876,0.09350206702947617
4837144,20,0.015476355329155922
4837144,217,0.006791913416236639
4837144,599,0.027334919199347496
4837144,702,0.05721164867281914
4837145,325,0.009574510157108307
4837145,908,0.026337968185544014
4837145,783,0.031562887132167816
4837145,361,0.0850529819726944
4837145,319,0.03317226469516754
4837145,739,0.04086706414818764
4837145,423,0.012508340179920197
4837145,542,0.033131133764982224
4837145,694,0.06606677174568176
4837145,317,0.04494740441441536
4837145,640,0.4654717445373535
4837145,465,0.0179686788469553
4837145,427,0.019816890358924866
4837145,788,0.04208564758300781
4837145,623,0.015142535790801048
4837145,205,0.01371096447110176
4837146,61,0.6921364665031433
4837146,647,0.09508269280195236
4837146,298,0.016962189227342606
4837146,16,0.11469893157482147
4837146,686,0.10536868125200272
4837146,688,0.041460368782281876
4837146,724,0.02117729000747204
4837146,120,0.06958239525556564
4837146,845,0.38350218534469604
4837146,495,0.058511197566986084
4837146,538,0.017742961645126343
4837146,296,0.044645775109529495
4837146,504,0.07492467761039734
4837146,596,0.12260440737009048
4837146,650,0.07560379803180695
4837146,915,0.36978086829185486
4837146,421,0.02429039031267166
4837146,350,0.06279803812503815
4837146,356,0.13166193664073944
4837146,829,0.044589705765247345
4837146,69,0.026474682614207268
4837146,214,0.027573077008128166
4837146,302,0.01759153977036476
4837146,455,0.06769542396068573
4837146,849,0.06119927763938904
4837146,791,0.09425915032625198
4837146,605,0.05287160351872444
4837146,494,0.09791389852762222
4837146,973,0.042768169194459915
4837146,80,0.035356294363737106
4837146,763,0.03496485576033592
4837146,389,0.01610408164560795
4837146,488,0.08353857696056366
4837147,237,0.05584201216697693
4837147,393,0.029609158635139465
4837147,434,0.02478523552417755
4837147,333,0.014151825569570065
4837147,730,0.08223801851272583
4837147,207,0.05960409343242645
4837147,475,0.08016645908355713
4837147,258,0.13557718694210052
4837147,17,0.01915053278207779
4837147,464,0.5393651127815247
4837147,580,0.05978817120194435
4837147,367,0.027269823476672173
4837148,711,0.05822785198688507
4837148,266,0.07819459587335587
4837148,169,0.05665242299437523
4837148,769,0.07743989676237106
4837148,251,0.027536122128367424
